"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","IND_FOR_PRECIP"
"5100101","2019-09-13T10:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10165",,,"8","271",,,"242",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T10:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10159",,,,"270",,,"236","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T10:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","60",,,,,"10165",,,"8","270",,,"242",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T10:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10159",,,,"270",,,"237","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T10:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","60",,,,,"10164",,,"8","270",,,"241",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T10:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10158",,,,"270",,,"237","1","275",,,,,,,,"6","2","9","9","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-13T10:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10163",,,,"270",,,"240",,,,,,,,,,"6","2","8","9","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-13T11:00:00","23.20","-165.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-13T11:00:00","25.49","-162.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-13T11:00:00","26.88","-161.40",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","273",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-13T11:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10157","8","9",,"270",,,"236","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-13T11:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","60",,,,,"10163","8","7",,"270",,,"240",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100809","2019-09-13T11:00:00","28.14","-170.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"232","80","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"ZCYL5","2019-09-13T11:00:00","21.70","-167.70",,,"1","6","2","5","9",,"1",,"70","4","72",,,,,"10148",,,"8","276",,,"232","3","282",,,"A",,"A","A",,,,,,,"233","17","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"5100001","2019-09-13T11:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10157",,,,"270",,,"238","1","275",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T11:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10162",,,,"270",,,"242",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-13T11:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10157",,,,"270",,,"237","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T11:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","70",,,,,"10162",,,"8","270",,,"242",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T11:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10156",,,,"270",,,"236","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T11:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","70",,,,,"10162",,,"8","270",,,"241",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T11:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10157",,,,"271",,,"237","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T11:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","50",,,,,"10161",,,"8","266",,,"237",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T11:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10157",,,,"271",,,"236","1","274",,,,,,,,"6","2","9","9","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-13T11:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10161",,,,"270",,,"238",,,,,,,,,,"4","1","7","9","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-13T12:00:00","23.20","-165.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-13T12:00:00","25.49","-162.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-13T12:00:00","26.89","-161.41",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","273",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-13T12:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10157","6","8",,"271",,,"235","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-13T12:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10163","7","6",,"271",,,"237",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100809","2019-09-13T12:00:00","28.14","-170.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"232","80","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"ZCYL5","2019-09-13T12:00:00","21.80","-167.60",,,"1","6","2","5","9",,"1",,"70","4","72",,,,,"10145",,,"8","276",,,"230","3","281",,,"A",,"A","A",,,,,,,"233","17","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"4301534","2019-09-13T12:04:00","28.20","-169.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-13T12:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10157",,,,"270",,,"234","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T12:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10162",,,"8","271",,,"237",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T12:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10157",,,,"271",,,"234","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T12:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10163",,,"8","270",,,"233",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T12:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10157",,,,"270",,,"233","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T12:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10162",,,"8","271",,,"235",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T12:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10157",,,,"271",,,"235","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T12:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10162",,,"8","271",,,"239",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T12:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10156",,,,"270",,,"235","1","274",,,,,,,,"4","2","9","9","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-13T12:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10161",,,,"270",,,"235",,,,,,,,,,"5","2","9","9","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-13T13:00:00","23.19","-165.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-13T13:00:00","25.48","-162.17",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-13T13:00:00","26.89","-161.41",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","273",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-13T13:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","70","1","60",,,,,"10156",,,"0","270",,,"235","1","274",,,,"A",,,,"4","2","9","9","3","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2019-09-13T13:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","70","1","60",,,,,"10161",,,"0","270",,,"235",,,,,,"A",,,,"5","2","9","9","3","233","42","993","114","6","1","2","1","F11111","11AAA11A1A811A",,,"6",,,"4"
"5100809","2019-09-13T13:00:00","28.14","-170.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"232","80","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"ZCYL5","2019-09-13T13:00:00","21.90","-167.40",,,"1","6","2","5","9",,"1",,"90","4","67",,,,,"10141",,,"8","270",,,"233","3","281",,,"A",,"A","A",,,,,,,"233","17","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"4301534","2019-09-13T13:04:00","28.21","-169.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-13T13:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10154",,,,"270",,,"234","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T13:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10159",,,"8","270",,,"236",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T13:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10153",,,,"270",,,"234","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T13:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10158",,,"8","270",,,"235",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T13:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10153",,,,"270",,,"233","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T13:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10158",,,"8","270",,,"234",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T13:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10153",,,,"270",,,"236","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T13:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","50",,,,,"10159",,,"8","270",,,"236",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T13:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10153",,,,"269",,,"234","1","274",,,,,,,,"4","2","7","8","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-13T13:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10159",,,,"271",,,"237",,,,,,,,,,"5","2","7","8","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-13T14:00:00","23.19","-165.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-13T14:00:00","26.90","-161.41",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","273",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-13T14:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","70","1","60",,,,,"10153",,,"0","269",,,"234","1","274",,,,"A",,,,"4","2","7","8","3","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2019-09-13T14:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","50",,,,,"10160","7","3",,"271",,,"239",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100809","2019-09-13T14:00:00","28.14","-170.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"232","80","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"ZCYL5","2019-09-13T14:00:00","22.00","-167.30",,,"1","6","2","5","9",,"1",,"70","4","87",,,,,"10139",,,"8","272",,,"228","3","282",,,"A",,"A","A",,,,,,,"233","27","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"3201645","2019-09-13T14:04:00","25.48","-162.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-13T14:04:00","28.22","-169.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-13T14:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10154",,,,"270",,,"233","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T14:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","50",,,,,"10159",,,"8","270",,,"239",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T14:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10155",,,,"270",,,"234","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T14:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","50",,,,,"10160",,,"8","270",,,"240",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T14:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10155",,,,"271",,,"235","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T14:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","50",,,,,"10161",,,"8","270",,,"237",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T14:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","50",,,,,"10156",,,,"271",,,"238","1","274",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T14:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","50",,,,,"10161",,,,"270",,,"236",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-13T14:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10156",,,,"269",,,"236","1","274",,,,,,,,"5","2","10","9","3","233","42","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-13T14:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","50",,,,,"10161",,,,"270",,,"235",,,,,,,,,,"4","2","8","9","3","233","42","793","103","6","0",,"1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-13T15:00:00","23.19","-165.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-13T15:00:00","26.92","-161.41",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","272",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-13T15:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10156","5","0",,"269",,,"235","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-13T15:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","70","1","50",,,,,"10161",,,"0","270",,,"235",,,,,,"A",,,,"4","2","8","9","3","233","42","993","114","6","1","2","1","F11111","11AAA11A1A811A",,,"6",,,"4"
"5100809","2019-09-13T15:00:00","28.14","-170.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"232","80","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"ZCYL5","2019-09-13T15:00:00","22.00","-167.20",,,"1","6","2","5","9",,"1",,"60","4","108",,,,,"10137",,,"8","276",,,"219","3","281",,,"A",,"A","A",,,,,,,"233","27","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"4301534","2019-09-13T15:01:00","28.23","-169.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-13T15:04:00","25.48","-162.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-13T15:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10157",,,,"270",,,"237","1","274",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T15:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","50",,,,,"10163",,,,"270",,,"237",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-13T15:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10158",,,,"269",,,"235","1","274",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T15:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","50",,,,,"10163",,,,"270",,,"237",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-13T15:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10159",,,,"269",,,"233","1","274",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T15:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10163",,,,"270",,,"237",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-13T15:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10159",,,,"270",,,"232","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-13T15:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10164",,,"8","270",,,"238",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-13T15:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10160",,,,"270",,,"231","1","274",,,,,,,,"5","2","7","8","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-13T15:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10166",,,,"269",,,"234",,,,,,,,,,"5","2","8","9","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-13T16:00:00","23.19","-165.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-13T16:00:00","25.47","-162.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-13T16:00:00","28.24","-169.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-13T16:00:00","26.93","-161.41",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","272",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-13T16:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","50",,,,,"10161","3","7",,"269",,,"229","1","274",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-13T16:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","70","1","60",,,,,"10166",,,"0","269",,,"234",,,,,,"A",,,,"5","2","8","9","3","233","42","993","114","6","1","2","1","F11111","11AAA11A1A811A",,,"6",,,"4"
"ZCYL5","2019-09-13T16:00:00","22.00","-167.10",,,"1","6","2","5","9",,"1",,"60","4","103",,,,,"10138",,,"8","276",,,"223","3","281",,,"A",,"A","A",,,,,,,"233","27","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"3201647","2019-09-13T16:04:00","27.53","-169.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
