"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"5100001","2015-09-13T17:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","90",,,,"10115",,,,"277",,,,"261","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100735","2015-09-13T17:24:00","20.02","-164.36",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","4","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-13T17:25:00","27.27","-166.66",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"233","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-13T17:29:00","21.74","-162.80",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"233","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T17:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","90",,,,"10116",,,,"277",,,,"262","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T17:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","100",,,,"10118",,,,"277",,,,"260","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T17:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","100",,,,"10120",,,,"277",,,,"258","1","281",,,,,,,"8","4","23","12","1","233","42","793","103","6","1","2","2","111111","11AAA11A11A13A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-13T17:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","130","1","110",,,,"10115","3","11",,"274",,,,,"1","281",,,,,,,"7","3","2","11","2","233","42","793","103","6","1","2","2","11131F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"5100735","2015-09-13T17:57:00","20.02","-164.37",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","4","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-13T17:57:00","21.75","-162.81",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-13T17:58:00","27.27","-166.66",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2100854","2015-09-13T18:00:00","28.06","-164.79",,,"1","3","2","5",,,"11",,,,,,,,"10094",,,"0",,,,,,,"272",,,,,,,,,,,,"233","84","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-13T18:00:00","25.52","-164.11",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","282",,,,,,,,,,,,"233","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T18:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","90",,,,"10120","3","12",,"277",,,,"259","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-13T18:00:00","27.27","-166.66",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","76","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100735","2015-09-13T18:00:00","20.02","-164.37",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","4","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"WTDH","2015-09-13T18:00:00","21.80","-160.20",,,"1","4","0","0","0","1","1","0","80","3","67","98","2","1","10118","8","1","0","295","0","265",,"253","1","290","5","2","1","4","3","2","1","0","16","9","3","233","10","992","114","5","1","2","2","111111","11111111111111",,,"1","1",,,,,,,,,"4"
"WTEE","2015-09-13T18:00:00","23.20","-164.90",,,"1","4","0","0","6","2","1","0","110","4","98","98","2","1","10151","2","9","0","291","0","267",,"259",,,"5","3","2","3","3","1","4","2","9","5","3","233","34","992","114","5","1","2","2","E11111","11111111191111",,,"1","1",,,,,,,,,"4"
"2100854","2015-09-13T18:01:00","28.06","-164.79",,,"1","4","2","5",,,"11",,,,,,,,"10094",,,"8",,,,,,"9","272",,,,,,,,,,,,"233","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-13T18:02:00","21.75","-162.81",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,,"292",,,,,,,,,,,,"233","12","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T18:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","160","1","80",,,,"10123",,,,"273",,,,"251","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111311","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-13T18:10:00","21.74","-162.81",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-13T18:14:00","21.74","-162.81",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T18:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","150","1","70",,,,"10123",,,,"271",,,,"251","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T18:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","70",,,,"10125",,,,"272",,,,"254","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T18:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","140","1","80",,,,"10125",,,,"273",,,,"255","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T18:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10128",,,,"274",,,,"256","1","281",,,,,,,"6","3","9","8","2","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-13T18:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","130","1","90",,,,"10122","3","17",,"278",,,,,"1","281",,,,,,,"8","3","23","12","2","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"2100854","2015-09-13T19:00:00","28.06","-164.76",,,"1","4","2","5",,,"11",,,,,,,,"10103",,,"8",,,,,,"9","272",,,,,,,,,,,,"233","84","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-13T19:00:00","25.53","-164.12",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","282",,,,,,,,,,,,"233","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T19:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","70",,,,"10129","3","18",,"274",,,,"259","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-13T19:00:00","27.27","-166.66",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","76","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100735","2015-09-13T19:00:00","20.02","-164.37",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","4","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"WTDH","2015-09-13T19:00:00","21.80","-160.30",,,"1","4","0","0",,,"1","0","80","4","82",,,,"10135",,,"0","284",,,,"251","3","290",,,,"A",,,,,,,,"233","10","992","114","5","1","2","2","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"5100001","2015-09-13T19:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","70",,,,"10130",,,,"276",,,,"260","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"2100854","2015-09-13T19:19:00","28.06","-164.76",,,"1","4","2","5",,,"11",,,,,,,,"10103",,,"8",,,,,,"9","272",,,,,,,,,,,,"233","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-13T19:19:00","21.75","-162.80",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T19:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10130",,,,"278",,,,"258","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-13T19:20:00","21.75","-162.81",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-13T19:29:00","21.75","-162.80",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T19:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10131",,,,"278",,,,"259","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T19:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10134",,,,"279",,,,"259","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T19:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10134",,,,"279",,,,"260","1","281",,,,,,,"8","3","24","11","1","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-13T19:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10128","1","22",,"281",,,,,"1","281",,,,,,,"8","3","19","11","1","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"2100854","2015-09-13T20:00:00","28.07","-164.76",,,"1","4","2","5",,,"11",,,,,,,,"10114",,,"8",,,,,,"9","271",,,,,,,,,,,,"233","84","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-13T20:00:00","25.53","-164.12",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T20:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10134","1","21",,"279",,,,"259","1","281",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100735","2015-09-13T20:00:00","20.08","-164.35",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","4","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"WTDH","2015-09-13T20:00:00","21.80","-160.30",,,"1","4","0","0",,,"1","0","90","4","77",,,,"10140",,,"0","286",,,,"248","3","291",,,,"A",,,,,,,,"233","10","992","114","5","1","2","2","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"5100001","2015-09-13T20:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","90",,,,"10135",,,,"279",,,,"258","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"4600622","2015-09-13T20:16:00","25.53","-164.12",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2100854","2015-09-13T20:17:00","28.07","-164.76",,,"1","4","2","5",,,"11",,,,,,,,"10114",,,"8",,,,,,"9","271",,,,,,,,,,,,"233","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T20:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10135",,,,"279",,,,"257","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100735","2015-09-13T20:23:00","20.08","-164.35",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","4","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-13T20:24:00","21.76","-162.80",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T20:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10135",,,,"279",,,,"257","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T20:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10138",,,,"280",,,,"259","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T20:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","90",,,,"10138",,,,"280",,,,"258","1","282",,,,,,,"8","3","34","12","2","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-13T20:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","130","1","90",,,,"10133","1","18",,"281",,,,,"1","281",,,,,,,"8","3","24","11","1","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"5100742","2015-09-13T20:57:00","21.76","-162.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T21:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10139","1","18",,"280",,,,"258","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-13T21:00:00","27.27","-166.64",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","76","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100735","2015-09-13T21:00:00","20.09","-164.35",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","4","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"WTDH","2015-09-13T21:00:00","21.80","-160.30",,,"1","4","0","0",,,"1","0","100","4","93",,,,"10142",,,"0","286",,,,"248","3","291",,,,"A",,,,,,,,"233","10","992","114","5","1","2","2","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"5100735","2015-09-13T21:04:00","20.09","-164.35",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","4","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-13T21:06:00","21.76","-162.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T21:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10138",,,,"280",,,,"257","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T21:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10140",,,,"280",,,,"256","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T21:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10140",,,,"280",,,,"255","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T21:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","70",,,,"10140",,,,"280",,,,"256","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T21:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","70",,,,"10140",,,,"280",,,,"258","1","282",,,,,,,"6","3","9","8","2","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-13T21:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","130","1","80",,,,"10136","1","14",,"282",,,,,"1","282",,,,,,,"6","3","10","8","2","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"2100854","2015-09-13T22:00:00","28.08","-164.74",,,"1","4","2","5",,,"11",,,,,,,,"10122",,,"8",,,,,,"9","271",,,,,,,,,,,,"233","84","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-13T22:00:00","25.53","-164.12",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,,"283",,,,,,,,,,,,"233","54","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T22:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10140","1","12",,"280",,,,"257","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100735","2015-09-13T22:00:00","20.11","-164.34",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","4","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"WTDH","2015-09-13T22:00:00","21.80","-160.30",,,"1","4","0","0",,,"1","0","100","4","93",,,,"10138",,,"0","287",,,,"247","3","292",,,,"A",,,,,,,,"233","10","992","114","5","1","2","2","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"5100742","2015-09-13T22:01:00","21.76","-162.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T22:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10140",,,,"280",,,,"256","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T22:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","70",,,,"10140",,,,"280",,,,"255","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T22:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","130","1","70",,,,"10140",,,,"280",,,,"255","1","282",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T22:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","80",,,,"10138",,,,"280",,,,"253","1","283",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T22:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10139",,,,"281",,,,"255","1","283",,,,,,,"8","3","19","12","1","233","42","793","103","6","1","2","2","111111","11AAA11A11A13A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-13T22:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10135","1","7",,"282",,,,,"1","283",,,,,,,"6","3","9","8","2","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"2100854","2015-09-13T23:00:00","28.08","-164.74",,,"1","4","2","5",,,"11",,,,,,,,"10127",,,"8",,,,,,"9","271",,,,,,,,,,,,"233","84","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-13T23:00:00","25.53","-164.11",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,,"283",,,,,,,,,,,,"233","54","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T23:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10140","1","7",,"280",,,,"256","1","283",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-13T23:00:00","27.29","-166.63",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","76","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100735","2015-09-13T23:00:00","20.11","-164.34",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","4","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"WTDH","2015-09-13T23:00:00","21.80","-160.30",,,"1","4","0","0",,,"1","0","100","4","98",,,,"10138",,,"0","284",,,,"250","3","292",,,,"A",,,,,,,,"233","10","992","114","5","1","2","2","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"5100742","2015-09-13T23:07:00","21.75","-162.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-13T23:09:00","21.75","-162.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T23:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10140",,,,"280",,,,"256","1","283",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-13T23:10:00","21.76","-162.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"233","12","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-13T23:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10139",,,,"280",,,,"255","1","283",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T23:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10138",,,,"280",,,,"254","1","283",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T23:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10136",,,,"280",,,,"254","1","283",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-13T23:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10135",,,,"280",,,,"254","1","283",,,,,,,"6","3","10","8","2","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-13T23:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","120","1","70",,,,"10133","0","0",,"282",,,,,"1","283",,,,,,,"6","3","10","7","2","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
