"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"1300909","2015-09-19T13:03:00","25.26","-34.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-19T13:04:00","22.60","-39.93",,,"1","4","2","5",,,,"11",,,,,,,,"10184",,"10","8",,,,,,"9","278",,,,,,,,,,,,"246","29","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAA7","4",,,
"1300628","2015-09-19T13:06:00","23.07","-36.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","36","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-19T13:07:00","29.61","-36.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"246","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-19T13:11:00","23.07","-36.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","36","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-19T13:11:00","29.59","-36.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"246","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-19T13:12:00","25.25","-34.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300871","2015-09-19T13:50:00","25.61","-33.24",,,"1","3","2","5",,,,"11",,,,,,,,"10218","7","2","0",,,,,,,"277",,,,,,,,,,,,"246","53","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300909","2015-09-19T13:52:00","25.25","-34.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-19T13:53:00","23.07","-36.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","36","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-19T13:54:00","29.59","-36.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"246","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-19T14:00:00","22.60","-39.93",,,"1","3","2","5",,,,"11",,,,,,,,"10182","2","3","0",,,,,,,"278",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-19T14:00:00","27.52","-32.40",,,"1","4","2","5",,,,"11",,,,,,,,"10209",,,"8",,,,,,"9","277",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300572","2015-09-19T14:00:00","29.96","-32.19",,,"1","3","2","5",,,,"11",,,,,,,,"10223","7","1","0",,,,,,,"271",,,,,,,,,,,,"246","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300869","2015-09-19T14:00:00","23.22","-38.57",,,"1","3","2","5",,,,"11",,,,,,,,"10195","2","1","0",,,,,,,"274",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-19T14:00:00","27.10","-39.95",,,"1","3","2","5",,,,"11",,,,,,,,"10222","2","3","0",,,,,,,"283",,,,,,,,,,,,"246","79","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100502","2015-09-19T14:00:00","28.89","-32.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","82","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-19T14:00:00","29.35","-30.95",,,"1","4","2","5",,,,"11",,,,,,,,"10220",,,"8",,,,,,"9","276",,,,,,,,,,,,"246","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-19T14:00:00","27.64","-30.38",,,"1","3","2","5",,,,"11",,,,,,,,"10207","7","1","0",,,,,,,"272",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-19T14:00:00","25.61","-30.04",,,"1","3","2","5",,,,"11",,,,,,,,"10204","7","4","0",,,,,,,"274",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300871","2015-09-19T14:50:00","25.61","-33.24",,,"1","3","2","5",,,,"11",,,,,,,,"10212","7","11","0",,,,,,,"278",,,,,,,,,,,,"246","53","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300519","2015-09-19T15:00:00","22.61","-39.92",,,"1","3","2","5",,,,"11",,,,,,,,"10177","7","6","0",,,,,,,"278",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-19T15:00:00","27.53","-32.44",,,"1","4","2","5",,,,"11",,,,,,,,"10205",,,"8",,,,,,"9","277",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300572","2015-09-19T15:00:00","29.96","-32.19",,,"1","3","2","5",,,,"11",,,,,,,,"10222","7","5","0",,,,,,,"272",,,,,,,,,,,,"246","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300869","2015-09-19T15:00:00","23.24","-38.57",,,"1","3","2","5",,,,"11",,,,,,,,"10191","7","7","0",,,,,,,"274",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-19T15:00:00","27.11","-39.96",,,"1","3","2","5",,,,"11",,,,,,,,"10221","2","1","0",,,,,,,"283",,,,,,,,,,,,"246","79","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-19T15:00:00","20.02","-37.86",,,"1","4","2","5",,,,"11","0","90","4","87",,,,"10161",,,"0","275",,,"1","250",,"276",,,,,,,,,,,,"246","7","794","103","6","1","2","2","111111","11AAA11A11AAAA",,,,
"4100502","2015-09-19T15:00:00","28.89","-32.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","82","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-19T15:00:00","29.35","-30.94",,,"1","4","2","5",,,,"11",,,,,,,,"10217",,,"8",,,,,,"9","277",,,,,,,,,,,,"246","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-19T15:00:00","27.63","-30.39",,,"1","3","2","5",,,,"11",,,,,,,,"10204","7","5","0",,,,,,,"273",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-19T15:00:00","25.61","-30.05",,,"1","3","2","5",,,,"11",,,,,,,,"10198","7","10","0",,,,,,,"275",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300909","2015-09-19T15:03:00","25.24","-34.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","54","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-19T15:06:00","27.53","-32.44",,,"1","4","2","5",,,,"11",,,,,,,,"10205",,,"8",,,,,,"9","277",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-19T15:06:00","23.07","-36.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","36","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-19T15:06:00","29.58","-36.62",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"246","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-19T15:07:00","23.07","-36.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","36","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-19T15:07:00","25.25","-34.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-19T15:13:00","23.07","-36.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","36","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-19T15:14:00","25.24","-34.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"2100942","2015-09-19T15:14:00","27.11","-39.96",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100502","2015-09-19T15:14:00","28.89","-32.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","82","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-19T15:14:00","29.35","-30.95",,,"1","4","2","5",,,,"11",,,,,,,,"10220",,,"8",,,,,,"9","276",,,,,,,,,,,,"246","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100592","2015-09-19T15:16:00","29.58","-36.62",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"246","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300871","2015-09-19T15:50:00","25.61","-33.24",,,"1","3","2","5",,,,"11",,,,,,,,"10206","7","16","0",,,,,,,"280",,,,,,,,,,,,"246","53","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300519","2015-09-19T16:00:00","22.60","-39.93",,,"1","3","2","5",,,,"11",,,,,,,,"10175","7","9","0",,,,,,,"278",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-19T16:00:00","27.53","-32.44",,,"1","4","2","5",,,,"11",,,,,,,,"10204",,,"8",,,,,,"9","278",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300572","2015-09-19T16:00:00","29.97","-32.16",,,"1","3","2","5",,,,"11",,,,,,,,"10220","7","5","0",,,,,,,"272",,,,,,,,,,,,"246","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300869","2015-09-19T16:00:00","23.24","-38.57",,,"1","3","2","5",,,,"11",,,,,,,,"10186","7","11","0",,,,,,,"275",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-19T16:00:00","27.11","-39.96",,,"1","3","2","5",,,,"11",,,,,,,,"10216","7","3","0",,,,,,,"283",,,,,,,,,,,,"246","79","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-19T16:00:00","20.02","-37.86",,,"1","4","2","5",,,,"11","0","90","4","93",,,,"10157",,,"0","272",,,"1","247",,"276",,,,,,,,,,,,"246","7","794","103","6","1","2","2","111111","11AAA11A11AAAA",,,,
"4100502","2015-09-19T16:00:00","28.89","-32.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","82","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-19T16:00:00","29.35","-30.95",,,"1","4","2","5",,,,"11",,,,,,,,"10217",,,"8",,,,,,"9","278",,,,,,,,,,,,"246","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-19T16:00:00","27.63","-30.39",,,"1","3","2","5",,,,"11",,,,,,,,"10201","7","8","0",,,,,,,"273",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-19T16:00:00","25.61","-30.05",,,"1","3","2","5",,,,"11",,,,,,,,"10194","7","13","0",,,,,,,"276",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300628","2015-09-19T16:44:00","23.08","-36.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","36","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-19T16:45:00","22.61","-39.91",,,"1","4","2","5",,,,"11",,,,,,,,"10174",,,"8",,,,,,"9","278",,,,,,,,,,,,"246","29","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300909","2015-09-19T16:45:00","25.24","-34.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"246","54","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-19T16:49:00","27.55","-32.45",,,"1","4","2","5",,,,"11",,,,,,,,"10205",,,"8",,,,,,"9","277",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300572","2015-09-19T16:50:00","29.97","-32.16",,,"1","4","2","5",,,,"11",,,,,,,,"10220",,,"8",,,,,,"9","272",,,,,,,,,,,,"246","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300871","2015-09-19T16:50:00","25.61","-33.24",,,"1","3","2","5",,,,"11",,,,,,,,"10203","7","15","0",,,,,,,"280",,,,,,,,,,,,"246","53","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100564","2015-09-19T16:50:00","29.34","-30.95",,,"1","4","2","5",,,,"11",,,,,,,,"10215",,,"8",,,,,,"9","278",,,,,,,,,,,,"246","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100592","2015-09-19T16:50:00","29.57","-36.64",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"246","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-19T16:52:00","25.24","-34.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-19T16:57:00","23.08","-36.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","36","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-19T16:58:00","25.24","-34.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-19T16:58:00","29.57","-36.64",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"246","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-19T17:00:00","22.61","-39.91",,,"1","3","2","5",,,,"11",,,,,,,,"10174","7","8","0",,,,,,,"278",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-19T17:00:00","27.55","-32.45",,,"1","4","2","5",,,,"11",,,,,,,,"10204",,,"8",,,,,,"9","278",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300572","2015-09-19T17:00:00","29.97","-32.16",,,"1","3","2","5",,,,"11",,,,,,,,"10218","7","5","0",,,,,,,"273",,,,,,,,,,,,"246","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300869","2015-09-19T17:00:00","23.24","-38.57",,,"1","3","2","5",,,,"11",,,,,,,,"10185","7","10","0",,,,,,,"275",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-19T17:00:00","27.10","-39.97",,,"1","3","2","5",,,,"11",,,,,,,,"10212","7","10","0",,,,,,,"283",,,,,,,,,,,,"246","79","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100502","2015-09-19T17:00:00","28.89","-32.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","82","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-19T17:00:00","29.34","-30.95",,,"1","4","2","5",,,,"11",,,,,,,,"10215",,,"8",,,,,,"9","278",,,,,,,,,,,,"246","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-19T17:00:00","27.63","-30.39",,,"1","3","2","5",,,,"11",,,,,,,,"10198","7","9","0",,,,,,,"274",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-19T17:00:00","25.61","-30.05",,,"1","3","2","5",,,,"11",,,,,,,,"10191","7","12","0",,,,,,,"277",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300909","2015-09-19T17:26:00","25.24","-34.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-19T17:26:00","29.57","-36.64",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"246","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-19T18:00:00","22.61","-39.91",,,"1","3","2","5",,,,"11",,,,,,,,"10171","7","6","0",,,,,,,"278",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-19T18:00:00","27.55","-32.45",,,"1","4","2","5",,,,"11",,,,,,,,"10205",,,"8",,,,,,"9","278",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300572","2015-09-19T18:00:00","29.97","-32.16",,,"1","3","2","5",,,,"11",,,,,,,,"10218","7","4","0",,,,,,,"272",,,,,,,,,,,,"246","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300869","2015-09-19T18:00:00","23.26","-38.57",,,"1","3","2","5",,,,"11",,,,,,,,"10184","7","7","0",,,,,,,"275",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-19T18:00:00","27.10","-39.98",,,"1","3","2","5",,,,"11",,,,,,,,"10212","7","9","0",,,,,,,"283",,,,,,,,,,,,"246","79","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-19T18:00:00","20.01","-37.85",,,"1","4","2","5",,,,"11","0","90","4","87",,,,"10154",,,"0","275",,,"1","248",,"276",,,,,,,,,,,,"246","7","794","103","6","1","2","2","111111","11AAA11A11AAAA",,,,
"4100502","2015-09-19T18:00:00","28.89","-32.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","82","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-19T18:00:00","29.34","-30.96",,,"1","4","2","5",,,,"11",,,,,,,,"10216",,,"8",,,,,,"9","277",,,,,,,,,,,,"246","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-19T18:00:00","27.63","-30.40",,,"1","3","2","5",,,,"11",,,,,,,,"10198","7","5","0",,,,,,,"274",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-19T18:00:00","25.60","-30.06",,,"1","3","2","5",,,,"11",,,,,,,,"10191","7","7","0",,,,,,,"275",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-19T18:26:00","20.01","-37.85",,,"1","5","2","5",,,,"11",,"90",,"89",,,,"10154",,,"8","275",,,,,"9","276",,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,
"2100942","2015-09-19T18:29:00","27.10","-39.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300572","2015-09-19T18:30:00","29.97","-32.16",,,"1","4","2","5",,,,"11",,,,,,,,"10218",,,"8",,,,,,"9","272",,,,,,,,,,,,"246","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300909","2015-09-19T18:30:00","25.24","-34.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-19T18:30:00","29.34","-30.96",,,"1","4","2","5",,,,"11",,,,,,,,"10220",,,"8",,,,,,"9","276",,,,,,,,,,,,"246","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100592","2015-09-19T18:30:00","29.56","-36.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"246","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-19T18:32:00","23.08","-36.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","36","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-19T18:32:00","29.56","-36.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"246","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-19T18:34:00","25.24","-34.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-19T18:46:00","25.24","-34.34",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","54","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,
"1300519","2015-09-19T19:00:00","22.61","-39.93",,,"1","3","2","5",,,,"11",,,,,,,,"10172","7","3","0",,,,,,,"278",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-19T19:00:00","27.55","-32.45",,,"1","4","2","5",,,,"11",,,,,,,,"10205",,,"8",,,,,,"9","277",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300572","2015-09-19T19:00:00","29.96","-32.15",,,"1","3","2","5",,,,"11",,,,,,,,"10219","7","1","0",,,,,,,"272",,,,,,,,,,,,"246","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300869","2015-09-19T19:00:00","23.26","-38.57",,,"1","3","2","5",,,,"11",,,,,,,,"10185","7","1","0",,,,,,,"275",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-19T19:00:00","27.10","-39.98",,,"1","3","2","5",,,,"11",,,,,,,,"10214","7","2","0",,,,,,,"283",,,,,,,,,,,,"246","79","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100502","2015-09-19T19:00:00","28.89","-32.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","82","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-19T19:00:00","29.34","-30.96",,,"1","4","2","5",,,,"11",,,,,,,,"10217",,,"8",,,,,,"9","277",,,,,,,,,,,,"246","90","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-19T19:00:00","27.63","-30.40",,,"1","3","2","5",,,,"11",,,,,,,,"10201","4","0","0",,,,,,,"274",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-19T19:00:00","25.60","-30.06",,,"1","3","2","5",,,,"11",,,,,,,,"10191","7","3","0",,,,,,,"275",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300519","2015-09-19T19:05:00","22.61","-39.93",,,"1","4","2","5",,,,"11",,,,,,,,"10172",,,"8",,,,,,"9","278",,,,,,,,,,,,"246","29","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300909","2015-09-19T19:05:00","25.24","-34.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
