"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"XCBJ8","2022-09-04T10:00:00","25.00","-109.60",,,"1","6","2","5","1","3","1",,"140","4","10","1","98","2","2","10062","8","22","8","287",,"264","255","1","280","6",,"4","5","0","0",,"4","1",,,,"239","59","798","172","5","1","2","1","111111","111111111111A1","5",,"2",,,,
"8VY2YWF","2022-09-04T10:10:00","20.98","-108.08",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"291",,,,,,,,,,,,,"239","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T10:20:00","20.95","-108.04",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"291",,,,,,,,,,,,,"239","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T10:30:00","20.92","-108.00",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"292",,,,,,,,,,,,,"239","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T10:40:00","20.90","-107.95",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"292",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T10:50:00","20.87","-107.91",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"292",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T11:00:00","20.85","-107.86",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"291",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"XCBJ8","2022-09-04T11:00:00","25.20","-109.40",,,"1","5","2","5","1","3","1",,,,,,,,,"10056","6","23","8","290",,"266","258",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"8VY2YWF","2022-09-04T11:10:00","20.82","-107.82",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"291",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T11:20:00","20.80","-107.78",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"291",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T11:30:00","20.77","-107.73",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"291",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T11:40:00","20.75","-107.69",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"291",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T11:50:00","20.72","-107.65",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"290",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"2HFZ7","2022-09-04T12:00:00","20.60","-105.20",,,"1","6","2","5","9","0","1",,"90","3","26","1","97","3",,"10101","6","30","8","260",,"250","246","1","330","3","3","1","4","7","5",,,,,,,"239","5","798","172","5","1","2","1","311111","1111A111111AA1","5",,,,,,
"8VY2YWF","2022-09-04T12:00:00","20.70","-107.60",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"290",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"XCBJ8","2022-09-04T12:00:00","25.40","-109.30",,,"1","5","2","5","1","3","1",,,,,,,,,"10051","5","19","8","293",,"269","261",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"8VY2YWF","2022-09-04T12:10:00","20.67","-107.56",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","276",,,,,"290",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T12:20:00","20.64","-107.52",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","275",,,,,"287",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T12:30:00","20.62","-107.48",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","275",,,,,"283",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T12:40:00","20.60","-107.43",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","275",,,,,"281",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T12:50:00","20.57","-107.39",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","275",,,,,"285",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T13:00:00","20.55","-107.35",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","275",,,,,"288",,,,,,,,,,,,,"239","7","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,
"XCBJ8","2022-09-04T13:00:00","25.50","-109.10",,,"1","5","2","5","1","3","1",,,,,,,,,"10050","5","12","8","294",,"270","262",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"8VY2YWF","2022-09-04T13:10:00","20.52","-107.30",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","274",,,,,"288",,,,,,,,,,,,,"239","7","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T13:20:00","20.50","-107.26",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","274",,,,,"290",,,,,,,,,,,,,"239","7","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T13:30:00","20.48","-107.22",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","275",,,,,"292",,,,,,,,,,,,,"239","7","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T13:40:00","20.45","-107.17",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","275",,,,,"295",,,,,,,,,,,,,"239","7","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T13:50:00","20.43","-107.13",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","276",,,,,"298",,,,,,,,,,,,,"239","7","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T14:00:00","20.40","-107.09",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","277",,,,,"301",,,,,,,,,,,,,"239","7","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T14:10:00","20.38","-107.04",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","280",,,,,"303",,,,,,,,,,,,,"239","7","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T14:20:00","20.35","-107.00",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","281",,,,,"301",,,,,,,,,,,,,"239","7","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T14:30:00","20.32","-106.96",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","282",,,,,"300",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T14:40:00","20.30","-106.91",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","284",,,,,"300",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T14:50:00","20.27","-106.87",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","285",,,,,"299",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T15:00:00","20.25","-106.83",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","286",,,,,"300",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"OZSK2","2022-09-04T15:00:00","20.40","-108.20",,,"1","4","0","0","7","2","1","0","360","4","72",,"98","10","1","10078","3","5","0","330","0","290","276","1","280","6","6","3","5","6","8",,"12","4","36","6","2","239","8","992","114","5","1","2","2","131111","11111111111111",,"1","1","23","9","4","4"
"8VY2YWF","2022-09-04T15:10:00","20.23","-106.79",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","287",,,,,"300",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T15:20:00","20.20","-106.75",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","289",,,,,"299",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T15:30:00","20.18","-106.72",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","290",,,,,"298",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T15:40:00","20.16","-106.68",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10078",,,"8","290",,,,,"298",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T15:50:00","20.14","-106.64",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10088",,,"8","291",,,,,"297",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T16:00:00","20.12","-106.60",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10089",,,"8","292",,,,,"297",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T16:10:00","20.09","-106.57",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10089",,,"8","293",,,,,"297",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T16:30:00","20.05","-106.49",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10089",,,"8","294",,,,,"298",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T16:40:00","20.03","-106.46",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10089",,,"8","295",,,,,"300",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"8VY2YWF","2022-09-04T16:50:00","20.01","-106.42",,,"1","6","2","5","9",,"1","5","92",,"36",,,,,"10089",,,"8","296",,,,,"303",,,,,,,,,,,,,"239","6","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,
"9HA5189","2022-09-04T23:00:00","20.60","-108.00",,,"1","6","2","5","3","4","1",,"320","4","57","1","98","3","2","10055","7","10","8","270",,"260","257","1","280","8","8","7","A","A","A",,"10","2",,,,"239","8","798","172","5","1","2","2","111111","111111111111A1","5",,"2",,,,
"2HFZ7","2022-09-05T00:00:00","20.60","-105.20",,,"1","6","2","5","9","0","1",,"90","3","15","1","97","2",,"10080","6","30","8","315",,"280","267","1","330","7","7","7","3","1","A",,,,,,,"239","5","798","172","5","1","2","2","311111","1111A111111AA1","5",,,,,,
"XCBR6","2022-09-05T02:00:00","25.70","-109.70",,,"1","5","2","5","9",,"1",,,,,,,,,"10043","5","1","8","317",,"288","279",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-05T03:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10046","3","22","8","311",,"277","266",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-05T03:00:00","25.50","-109.50",,,"1","5","2","5","9",,"1",,,,,,,,,"10051","3","12","8","296",,"277","271",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-05T04:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10048","1","18","8","309",,"278","268",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-05T04:00:00","25.30","-109.40",,,"1","4","0","0",,,"1",,,,,,,,,"10055","3","17","0","295","0","276","270",,,,,,"A",,,,,,,,,"239","59","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,"4"
"XCBJ8","2022-09-05T05:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10050","1","13","8","308",,"279","270",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-05T05:00:00","25.10","-109.20",,,"1","5","2","5","3","3","1",,,,,,,,,"10056","0","13","8","295",,"278","273",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-05T06:00:00","25.50","-109.20",,,"1","4","0","0","5","1","1",,,,,,,,,"10049","0","2","0","302","0","278","270",,,,,,"A",,,,,,,,,"239","59","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,"4"
"XCBR6","2022-09-05T06:00:00","25.00","-109.10",,,"1","4","0","0","3","3","1",,,,,,,,,"10056","0","5","0","295","0","280","275",,,,,,"A",,,,,,,,,"239","59","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,"4"
"XCBJ8","2022-09-05T07:00:00","25.30","-109.30",,,"1","5","2","5","5","2","1",,,,,,,,,"10044","8","4","8","301",,"280","273",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-05T07:00:00","24.80","-108.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10051","8","4","8","294",,"279","274",,,,,"A",,"A","A",,,,,,,"239","48","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-05T08:00:00","25.10","-109.50",,,"1","4","0","0","5","3","1",,,,,,,,,"10040","8","10","0","295","0","276","269",,,,,,"A",,,,,,,,,"239","59","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,"4"
"XCBR6","2022-09-05T08:00:00","24.60","-108.80",,,"1","4","0","0","3","3","1",,,,,,,,,"10049","5","7","0","294","0","280","276",,,,,,"A",,,,,,,,,"239","48","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,"4"
"XCBJ8","2022-09-05T09:00:00","24.90","-109.60",,,"1","5","2","5","5","3","1",,,,,,,,,"10036","6","12","8","292",,"273","266",,,,,"A",,"A","A",,,,,,,"239","49","798","172","5","1","2","1","F1FF21","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-05T09:00:00","24.50","-108.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10045","6","11","8","294",,"280","276",,,,,"A",,"A","A",,,,,,,"239","48","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"C6FU4","2022-09-05T10:00:00","22.80","-109.80",,,"1","5","2","5","9","0","1",,"110","4","36",,,,,"10050","6","20","8","250",,,,,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","1","F1111F","11AAA11AAA8AA1","5",,,,,,
"XCBJ8","2022-09-05T10:00:00","24.80","-109.80",,,"1","6","2","5","5","3","1",,,"4",,"1","98","2","2","10039","5","6","8","292",,"271","264","1","280","5",,"4","5","0","0",,"4","1",,,,"239","49","798","172","5","1","2","1","116121","141111111114A1","5",,"2",,,,
"XCBJ8","2022-09-05T11:00:00","24.60","-110.00",,,"1","5","2","5","5","3","1",,,,,,,,,"10042","3","2","8","294",,"269","260",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"2HFZ7","2022-09-05T12:00:00","20.60","-105.20",,,"1","6","2","5","9","0","1",,"90","3","26","1","97","25","6","10115",,,"8","240",,"235","233","1","330","8","8","7","3","A","A",,,,,,,"239","5","798","172","5","1","2","1","321111","11111111111AAA","5",,"5",,,,
"XCBR6","2022-09-05T13:00:00","23.80","-108.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10046","3","3","8","292",,"282","279",,,,,"A",,"A","A",,,,,,,"239","38","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-05T14:00:00","23.60","-107.90",,,"1","4","0","0",,,"1",,,,,,,,,"10058","3","17","0","294","0","280","276",,,,,,"A",,,,,,,,,"239","37","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,"1",,,,,"4"
"XCBR6","2022-09-05T15:00:00","23.40","-107.70",,,"1","5","2","5","9",,"1",,,,,,,,,"10066","3","24","8","309",,"289","283",,,,,"A",,"A","A",,,,,,,"239","37","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRRQ4","2022-09-05T16:00:00","20.20","-107.00",,,"1","6","2","5","7","3","1",,"50","4","51","1","98","2","2","10100","2","20","8","290",,"260","250","7","300","8","3","7","3","2","9",,"1","1","18","6","4","239","7","798","172","5","1","2","2","111111","11111111111111","5",,"2",,,,
"3FJB3","2022-09-05T18:00:00","22.80","-109.90",,,"1","5","2","5","3","4","1",,,,,,,,,"10102","8","5","8","315",,"285","276",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRRQ4","2022-09-05T18:00:00","20.50","-107.50",,,"1","6","2","5","7","3","1",,"100","4","62","1","98","1",,"10100","4","0","8","290",,"270","263","7","290","4","1","9","6","3","3",,"5","2","17","10","5","239","7","798","172","5","1","2","2","111111","1111A111111111","5",,,,,,
"3FJB3","2022-09-05T19:00:00","22.80","-109.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10095","8","18","8","347",,"291","274",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,
"VRRQ4","2022-09-05T19:00:00","20.70","-107.70",,,"1","6","2","5","7","3","1",,"110","4","51","1","98","3",,"10100","4","0","8","310",,"280","271","7","290","7","5","8","5","7","0",,"5","2","18","10","5","239","7","798","172","5","1","2","2","111111","1111A111111111","5",,,,,,
"3FJB3","2022-09-05T20:00:00","22.80","-109.90",,,"1","4","0","0","2","2","1",,,,,,,,,"10092","6","20","0",,"0","307","286",,,,,,"A",,,,,,,,,"239","29","992","114","5","0",,"2","F7FF11","1AAAA1666A8AA1",,"1",,,,,"4"
