"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","IND_FOR_PRECIP"
"4100047","2022-09-24T06:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","58",,"47",,,,,"10128",,,"8","269",,,,"240","9","285",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-24T06:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","49",,"73",,,,,"10161",,,"8","268",,,,"214","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T06:20:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","61",,"52",,,,,"10127",,,"8","269",,,,"240","9","285",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-24T06:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","53",,"71",,,,,"10162",,,"8","269",,,,"214","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T06:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","61",,"53",,,,,"10125",,,"8","269",,,,"241","9","284",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-24T06:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","43",,"70",,,,,"10159",,,"8","269",,,,"214","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T06:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","64",,"55",,,,,"10125",,,"8","269",,,,"240","9","284",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-24T06:50:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"50","1","70",,,,,"10159",,,"8","269",,,,"216",,,,,,,,,,,"5","5","11","4","242","88","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,,,,
"4100047","2022-09-24T06:50:00","27.50","-71.50",,,"1","4","2","5",,,"11",,"60","1","60",,,,,"10123",,,"8","269",,,,"238",,,,,,,,,,,"5","3","10","4","242","71","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,,,,
"1301573","2022-09-24T07:00:00","26.72","-76.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1301578","2022-09-24T07:00:00","28.46","-74.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1501654","2022-09-24T07:00:00","22.34","-73.96",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","23","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1501723","2022-09-24T07:00:00","25.23","-72.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"3EBL5","2022-09-24T07:00:00","25.20","-75.80",,,"1","5","2","5","3","3","1",,,,,,,,,"10135","8","16","8","279",,"263",,"257",,,,,"A",,"A","A",,,,,,,"242","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4100010","2022-09-24T07:00:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","44",,"76",,,,,"10157",,,"8","269",,,,"215","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T07:00:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","69",,"62",,,,,"10121",,,"8","269",,,,"237","9","284",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4101726","2022-09-24T07:00:00","23.66","-74.25",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,,"9","297",,,,,,,,,,,,,"242","34","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4401556","2022-09-24T07:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10117",,,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"4402879","2022-09-24T07:00:00","28.09","-76.51",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202613","2022-09-24T07:00:00","28.37","-78.53",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203624","2022-09-24T07:00:00","27.62","-76.84",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203627","2022-09-24T07:00:00","21.93","-71.30",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,,"9","285",,,,,,,,,,,,,"242","11","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203635","2022-09-24T07:00:00","25.06","-77.28",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,,"9","274",,,,,,,,,,,,,"242","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203636","2022-09-24T07:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10128",,,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"9HA5370","2022-09-24T07:00:00","25.40","-79.90",,,"1","6","2","5","8","4","1",,"90","4","51","1","97",,"2","10140","4","0","8","280",,"260",,"253","7","280","4","4","4","5","4","3",,"8","1",,,,"242","59","798","172","5","1","2","1","111111","111A11111111A1",,"5",,"2",,,,,
"C6BX8","2022-09-24T07:00:00","26.10","-80.00",,,"1","5","2","5","8","3","1",,,,,,,,,"10127","8","7","8","279",,"251",,"241",,,,,"A",,"A","A",,,,,,,"241","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6DF6","2022-09-24T07:00:00","25.70","-80.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10145","5","5","8","273",,"246",,"235",,,,,"A",,"A","A",,,,,,,"241","50","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FN5","2022-09-24T07:00:00","25.20","-79.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10144","8","14","8","285",,"262",,"254",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6SE4","2022-09-24T07:00:00","20.50","-74.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10129","5","3","8","282",,"267",,"263",,,,,"A",,"A","A",,,,,,,"242","4","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6YR6","2022-09-24T07:00:00","26.10","-78.30",,,"1","5","2","5","2","3","1",,,,,,,,,"10141","8","12","8","275",,"255",,"248",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"EUCDE23","2022-09-24T07:00:00","21.00","-75.23",,,"1","5","2","5","3","4","1",,,,,,,,,"10116","7","21","8","288",,,,"249",,,,,,,,,,,,,,,"242","15","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,
"H3WI","2022-09-24T07:00:00","20.60","-74.00",,,"1","5","2","5","8","4","1",,,,,,,,,"10126","8","6","8","278",,"266",,"262",,,,,"A",,"A","A",,,,,,,"242","4","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"HPYE","2022-09-24T07:00:00","26.10","-78.30",,,"1","4","0","0","3","4","1",,,,,,,,,"10143","8","11","0","281","0","264",,"258",,,,,,"A",,,,,,,,,"242","68","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,,"1",,,,,,"4"
"SPGF1","2022-09-24T07:00:00","26.70","-79.00",,,"1","4","2","5",,,"5","0","70","4","21",,,,,"10141","7","6","0","282",,,,,,,,,,"A",,,,,,,,,"242","69","995","114","13","0",,"1","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,"4"
"V2QX5","2022-09-24T07:00:00","24.10","-74.20",,,"1","5","2","5","7","3","1",,,,,,,,,"10138",,,"8","287",,"258",,"248",,,,,"A",,"A","A",,,,,,,"242","44","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA",,"5",,,,,,,
"WAPZ","2022-09-24T07:00:00","26.50","-78.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10137","5","5","8","255",,"240",,"234",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"WDI7757","2022-09-24T07:00:00","27.00","-79.90",,,"1","5","2","5","4","3","1",,,,,,,,,"10176","8","14","8","274",,"251",,"243",,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"WHDV","2022-09-24T07:00:00","28.00","-79.70",,,"1","5","2","5","8","3","1",,,,,,,,,"10115","8","5","8","260",,"235",,"225",,,,,"A",,"A","A",,,,,,,"242","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4102636","2022-09-24T07:01:00","28.35","-70.70",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,,"9","280",,,,,,,,,,,,,"242","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4100010","2022-09-24T07:10:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"50",,"72",,,,,"10156",,,"8","270",,,,"216","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T07:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","69",,"65",,,,,"10120",,,"8","269",,,,"238","9","284",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-24T07:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","51",,"74",,,,,"10155",,,"8","269",,,,"213","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T07:20:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","57",,"72",,,,,"10119",,,"8","268",,,,"238","9","284",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"EAW8HAC","2022-09-24T07:20:00","20.01","-73.93",,,"1","6","2","5","9",,"1","5","72",,"84",,,,,"10099",,,"8","283",,,,,,"290",,,,,,,,,,,,,"242","3","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,
"4100010","2022-09-24T07:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","52",,"76",,,,,"10154",,,"8","270",,,,"213","9","296",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T07:30:00","27.48","-71.45",,,"1","5","2","5",,,"11",,"50",,"85",,,,,"10120",,,"8","265",,,,"236","9","284",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"EAW8HAC","2022-09-24T07:30:00","20.04","-73.93",,,"1","6","2","5","9",,"1",,"70",,"86",,,,,"10096",,,"8","282",,,,,,"290",,,,,,,,,,,,,"242","3","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,
"4100010","2022-09-24T07:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","53",,"70",,,,,"10154",,,"8","270",,,,"214","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T07:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","47",,"88",,,,,"10120",,,"8","265",,,,"235","9","284",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"EAW8HAC","2022-09-24T07:40:00","20.07","-73.93",,,"1","6","2","5","9",,"1","5","72",,"88",,,,,"10096",,,"8","282",,,,,,"291",,,,,,,,,,,,,"242","3","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,
"REBCRFD","2022-09-24T07:46:00","29.53","-78.19",,,"1","5","2","5","4","4","1",,"70",,"67",,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","98","798","172","5","0",,"1","FF11FF","11AAAAAAAAAAAA",,"5",,,,,,,
"4100010","2022-09-24T07:50:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"50","1","70",,,,,"10152",,,"8","269",,,,"211",,,,,,,,,,,"4","4","8","4","242","88","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,,,,
"4100047","2022-09-24T07:50:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"40","1","80",,,,,"10124",,,"8","264",,,,"234",,,,,,,,,,,"5","2","11","4","242","71","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,,,,
"EAW8HAC","2022-09-24T07:50:00","20.10","-73.93",,,"1","6","2","5","9",,"1",,"70",,"83",,,,,"10095",,,"8","282",,,,,,"290",,,,,,,,,,,,,"242","3","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,
"1301573","2022-09-24T08:00:00","26.72","-76.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1301578","2022-09-24T08:00:00","28.47","-74.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1501654","2022-09-24T08:00:00","22.34","-73.96",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","23","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1501723","2022-09-24T08:00:00","25.23","-72.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"3EBL5","2022-09-24T08:00:00","25.00","-75.80",,,"1","5","2","5","3","3","1",,,,,,,,,"10129","8","19","8","276",,"260",,"255",,,,,"A",,"A","A",,,,,,,"242","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4100010","2022-09-24T08:00:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","51",,"69",,,,,"10151",,,"8","270",,,,"213","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T08:00:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","351",,"69",,,,,"10125",,,"8","246",,,,"207","9","284",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4101726","2022-09-24T08:00:00","23.67","-74.25",,,"1","4","2","5",,,"11",,,,,,,,,"10124",,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","34","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4102636","2022-09-24T08:00:00","28.34","-70.72",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","280",,,,,,,,,,,,,"242","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4401556","2022-09-24T08:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10113",,,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"4402879","2022-09-24T08:00:00","28.09","-76.53",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202613","2022-09-24T08:00:00","28.39","-78.53",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203624","2022-09-24T08:00:00","27.62","-76.86",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203627","2022-09-24T08:00:00","21.93","-71.30",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,,"9","284",,,,,,,,,,,,,"242","11","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203635","2022-09-24T08:00:00","25.06","-77.28",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,,"9","269",,,,,,,,,,,,,"242","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203636","2022-09-24T08:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10122",,,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"C6FG4","2022-09-24T08:00:00","26.00","-78.00",,,"1","5","2","5","3","5","1",,,,,,,,,"10132","5","15","8","277",,"252",,"243",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FN4","2022-09-24T08:00:00","26.00","-79.50",,,"1","5","2","5","4","2","1",,,,,,,,,"10152","8","14","8","281",,"260",,"253",,,,,"A",,"A","A",,,,,,,"242","69","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FN5","2022-09-24T08:00:00","25.50","-79.80",,,"1","5","2","5","1","4","1",,,,,,,,,"10142","8","14","8","282",,"255",,"245",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6XS8","2022-09-24T08:00:00","21.20","-75.20",,,"1","5","2","5","7","4","1",,,,,,,,,,"8","2","8","281",,"224",,"199",,,,,"A",,"A","A",,,,,,,"242","15","798","172","5","1","2","1","F1FF61","1AAAA9111A8AA1",,"5",,,,,,,
"C6YR6","2022-09-24T08:00:00","26.10","-78.10",,,"1","5","2","5","2","3","1",,,,,,,,,"10138","6","16","8","268",,"247",,"239",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"EAW8HAC","2022-09-24T08:00:00","20.13","-73.93",,,"1","6","2","5","9",,"1","5","71",,"80",,,,,"10097",,,"8","282",,,,,,"290",,,,,,,,,,,,,"242","3","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,
"EUCDE23","2022-09-24T08:00:00","20.87","-74.95",,,"1","5","2","5","3","4","1",,,,,,,,,"10111","7","22","8","288",,,,"241",,,,,,,,,,,,,,,"242","4","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,
"HPYE","2022-09-24T08:00:00","26.00","-78.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10140","6","17","8","277",,"260",,"253",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"SPGF1","2022-09-24T08:00:00","26.70","-79.00",,,"1","4","2","5",,,"5","0","110","4","10",,,,,"10135","8","12","0","279",,,,,,,,,,"A",,,,,,,,,"242","69","995","114","13","0",,"1","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,"4"
"WAPZ","2022-09-24T08:00:00","26.50","-78.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10130","8","11","8","260",,"247",,"242",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"WDI7757","2022-09-24T08:00:00","26.90","-79.90",,,"1","5","2","5","4","3","1",,,,,,,,,"10170","8","19","8","280",,"257",,"249",,,,,"A",,"A","A",,,,,,,"242","69","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"WHDV","2022-09-24T08:00:00","28.20","-79.70",,,"1","5","2","5","8","3","1",,,,,,,,,"10113","8","7","8","262",,"232",,"219",,,,,"A",,"A","A",,,,,,,"242","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4100010","2022-09-24T08:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","52",,"68",,,,,"10150",,,"8","270",,,,"211","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T08:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","344",,"68",,,,,"10126",,,"8","239",,,,"214","9","284",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","121111","11AAA11A11AAAA",,,,,,,,,
"EAW8HAC","2022-09-24T08:10:00","20.16","-73.93",,,"1","6","2","5","9",,"1","5","72",,"87",,,,,"10098",,,"8","282",,,,,,"290",,,,,,,,,,,,,"242","3","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,
"4100010","2022-09-24T08:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","52",,"73",,,,,"10150",,,"8","270",,,,"212","9","296",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T08:20:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","351",,"84",,,,,"10125",,,"8","234",,,,"208","9","284",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","141211","11AAA11A11AAAA",,,,,,,,,
"EAW8HAC","2022-09-24T08:20:00","20.19","-73.93",,,"1","6","2","5","9",,"1",,"70",,"88",,,,,"10098",,,"8","282",,,,,,"290",,,,,,,,,,,,,"242","3","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,
"4100010","2022-09-24T08:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","48",,"70",,,,,"10150",,,"8","271",,,,"216","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T08:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","327",,"74",,,,,"10125",,,"8","237",,,,"213","9","283",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","121111","11AAA11A11AAAA",,,,,,,,,
"EAW8HAC","2022-09-24T08:30:00","20.22","-73.94",,,"1","6","2","5","9",,"1","5","67",,"89",,,,,"10099",,,"8","282",,,,,,"290",,,,,,,,,,,,,"242","3","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,
"4100010","2022-09-24T08:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","48",,"71",,,,,"10150",,,"8","270",,,,"210","9","296",,,,,,,,,,,,,"242","88","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T08:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","358",,"54",,,,,"10127",,,"8","233",,,,"211","9","283",,,,,,,,,,,,,"242","71","798","172","6","0",,"1","141111","11AAA11A11AAAA",,,,,,,,,
"EAW8HAC","2022-09-24T08:40:00","20.25","-73.94",,,"1","6","2","5","9",,"1","5","72",,"78",,,,,"10099",,,"8","282",,,,,,"290",,,,,,,,,,,,,"242","3","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,
"4100010","2022-09-24T08:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","57",,"67",,,,,"10148",,,"8","270",,,,"209","9","296",,,,,,,,,,,,,"242","88","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-24T08:50:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","342",,"44",,,,,"10124",,,"8","233",,,,"212","9","283",,,,,,,,,,,,,"242","71","798","172","6","0",,"1","141111","11AAA11A11AAAA",,,,,,,,,
"EAW8HAC","2022-09-24T08:50:00","20.28","-73.94",,,"1","6","2","5","9",,"1","5","76",,"83",,,,,"10099",,,"8","282",,,,,,"290",,,,,,,,,,,,,"242","3","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,
"1301573","2022-09-24T09:00:00","26.72","-76.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1301578","2022-09-24T09:00:00","28.48","-74.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1501654","2022-09-24T09:00:00","22.34","-73.96",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","23","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1501723","2022-09-24T09:00:00","25.22","-72.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
