"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"WTEE","2018-09-28T09:00:00","27.60","-175.80",,,"1","6","2","5","1","1","1",,"50","4","26","1","98","3","2","10201","2","7","8","239",,"173","7","262","5","5","A","4","A","A",,,,,,,"232","75","798","172","5","1","2","1","111111","1111111A111AA1",,"5",,"2",,,,,,,,
"SNDP5","2018-09-28T09:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10208",,,"0","240",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T09:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10208",,,"0","241",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T09:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10208",,,"0","241",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T09:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10207",,,"0","240",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T09:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10207",,,"0","240",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T09:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10207",,,"0","240",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T09:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10206",,,"0","239",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T09:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10206",,,"0","239",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T09:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10206",,,"0","239",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T10:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10205","0","4","0","240",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-28T10:00:00","27.70","-175.80",,,"1","6","2","5","9",,"1",,"60","4","62",,,,,"10201",,,"8","239",,"163","3","261",,,"A",,"A","A",,,,,,,"232","75","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-28T10:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10205",,,"0","239",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T10:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10205",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T10:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10204",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T10:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10204",,,"0","239",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T10:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10203",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T10:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10203",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T10:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10203",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T10:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10202",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T10:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10202",,,"0","239",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T11:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10201","8","4","0","239",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-28T11:00:00","27.80","-175.80",,,"1","6","2","5","9",,"1",,"60","4","51",,,,,"10200",,,"8","238",,"163","3","260",,,"A",,"A","A",,,,,,,"232","75","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-28T11:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10201",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T11:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10201",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T11:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10201",,,"0","239",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T11:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10201",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T11:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10201",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T11:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10200",,,"0","237",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T11:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10199",,,"0","236",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T11:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10198",,,"0","238",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T11:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10199",,,"0","236",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T12:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10199","6","9","0","237",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-28T12:00:00","27.70","-175.80",,,"1","6","2","5","2","1","1",,"60","4","26","1","98","1","0","10196","7","13","8","236",,"166","7","259","1","1","1","6","A","A",,,,"10","6","1","232","75","798","172","5","1","2","1","111111","1111111A111A11",,"5",,"0","37",,,,,,,
"SNDP5","2018-09-28T12:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10198",,,"0","237",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T12:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10198",,,"0","237",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T12:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10198",,,"0","237",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T12:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10197",,,"0","237",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T12:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10197",,,"0","236",,,"1","255",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T12:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T12:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,"0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T12:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T12:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10195",,,"0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T13:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194","8","11","0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-28T13:00:00","27.80","-175.80",,,"1","6","2","5","9",,"1",,"60","4","26",,,,,"10192",,,"8","236",,"157","3","260",,,"A",,"A","A",,,,,,,"232","75","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-28T13:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,"0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T13:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,"0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T13:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10195",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T13:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T13:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,"0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T13:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T13:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,"0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T13:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10193",,,"0","238",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T13:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10193",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T14:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10192","7","9","0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-28T14:00:00","27.80","-175.80",,,"1","6","2","5","9",,"1",,"80","4","26",,,,,"10191",,,"8","235",,"155","3","260",,,"A",,"A","A",,,,,,,"232","75","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-28T14:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10191",,,"0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T14:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10192",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T14:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10192",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T14:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10191",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T14:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T14:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,"0","237",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T14:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,"0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T14:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,"0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T14:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,"0","236",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T15:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190","6","9","0","235",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-28T15:00:00","27.70","-175.80",,,"1","6","2","5","5","1","1",,"60","4","26","1","98","2","0","10187","7","7","8","230",,"187","7","259","2","2","1","5","0","0",,"6","1","11","12","1","232","75","798","172","5","1","2","1","111111","1111111A111131",,"5",,"0","36","12","1",,,,,
"SNDP5","2018-09-28T15:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10190",,,"0","235",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T15:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10191",,,"0","235",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T15:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10191",,,"0","235",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T15:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10191",,,"0","233",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T15:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10192",,,"0","234",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T15:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10192",,,"0","235",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T15:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10193",,,"0","234",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T15:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,"0","234",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T15:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,"0","233",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T16:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194","5","0","0","231",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-28T16:00:00","27.80","-175.90",,,"1","6","2","5","9",,"1",,"80","4","21",,,,,"10189",,,"8","235",,"159","3","259",,,"A",,"A","A",,,,,,,"232","75","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-28T16:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10193",,,"0","227",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T16:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10194",,,"0","231",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T16:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10195",,,"0","234",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T16:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,"0","233",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T16:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10196",,,"0","230",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T16:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10197",,,"0","235",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T16:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10198",,,"0","235",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T16:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10198",,,"0","230",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T16:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10199",,,"0","225",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T17:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10199","3","7","0","221",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-28T17:00:00","27.80","-175.80",,,"1","6","2","5","9",,"1",,"50","4","21",,,,,"10195",,,"8","235",,"160","3","259",,,"A",,"A","A",,,,,,,"232","75","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-28T17:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10200",,,"0","222",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T17:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10200",,,"0","227",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T17:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10200",,,"0","227",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T17:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10200",,,"0","226",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T17:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10200",,,"0","232",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-28T17:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10200",,,"0","233",,,"1","254",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
