"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4400745","2017-09-29T07:00:00","27.30","-33.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400766","2017-09-29T07:00:00","21.69","-31.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10181",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","11","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4700539","2017-09-29T07:00:00","26.63","-31.76",,,"1","3","2","5",,,,"11",,,,,,,,,,,,"0",,,,,,"258",,,,,,,,,,,,,"246","61","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-29T07:00:00","29.22","-35.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10235",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","95","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-29T07:00:00","27.12","-35.68",,,"1","4","2","5",,,,"11",,,,,,,,,"10220",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T07:23:00","26.50","-33.26",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T07:30:00","26.51","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T07:39:00","26.51","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-29T07:55:00","23.56","-37.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"246","37","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-29T08:00:00","21.64","-38.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"246","18","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-29T08:00:00","21.54","-35.83",,,"1","4","2","5",,,,"11",,,,,,,,,"10183",,,"8",,,,,"9","269",,,,,,,,,,,,,"246","15","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-29T08:00:00","22.17","-33.19",,,"1","4","2","5",,,,"11",,,,,,,,,"10190",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","23","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-29T08:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11","5","76",,"81",,,,,"10173",,,"8","268",,,,"9","272",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-29T08:00:00","25.84","-35.63",,,"1","4","2","5",,,,"11",,,,,,,,,"10221",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","55","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-29T08:00:00","27.30","-33.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400766","2017-09-29T08:00:00","21.69","-31.19",,,"1","4","2","5",,,,"11",,,,,,,,,"10185",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","11","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4700539","2017-09-29T08:00:00","26.63","-31.76",,,"1","3","2","5",,,,"11",,,,,,,,,,,,"0",,,,,,"258",,,,,,,,,,,,,"246","61","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-29T08:00:00","29.22","-35.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10237",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","95","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-29T08:00:00","27.12","-35.68",,,"1","4","2","5",,,,"11",,,,,,,,,"10222",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"V7NB6","2017-09-29T08:00:00","28.70","-33.60",,,"1","6","2","5","7","3",,"1",,"80","3","26","1","98","3","0","10240","1","30","8","250",,"220","205","1","280","2",,"2","6","A","A",,"10","2","5","10","2","246","83","798","172","5","1","2","1","111111","11111111111111",,"5",,"0",,,,,,,,
"VQIB9","2017-09-29T08:00:00","25.30","-38.30",,,"1","6","2","5","5","2",,"1",,"90","4","62","1","98","2","0","10213","5","0","8","255",,"228","215","1","262","2","2","4","5","0","0",,"4","2","35","12","5","246","58","798","172","5","1","2","1","111111","11111111111111",,"5",,"0","11","6","3",,,,,
"1300603","2017-09-29T08:33:00","26.51","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T08:53:00","26.50","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-29T08:55:00","23.56","-37.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"246","37","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-29T09:00:00","21.66","-38.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-29T09:00:00","21.54","-35.83",,,"1","4","2","5",,,,"11",,,,,,,,,"10186",,,"8",,,,,"9","269",,,,,,,,,,,,,"246","15","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-29T09:00:00","22.17","-33.19",,,"1","4","2","5",,,,"11",,,,,,,,,"10193",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","23","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-29T09:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11","5","77",,"83",,,,,"10174",,,"8","270",,,,"9","272",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-29T09:00:00","25.84","-35.63",,,"1","4","2","5",,,,"11",,,,,,,,,"10225",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","55","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-29T09:00:00","27.30","-33.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400766","2017-09-29T09:00:00","21.69","-31.20",,,"1","4","2","5",,,,"11",,,,,,,,,"10188",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","11","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4700539","2017-09-29T09:00:00","26.63","-31.76",,,"1","3","2","5",,,,"11",,,,,,,,,,,,"0",,,,,,"258",,,,,,,,,,,,,"246","61","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-29T09:00:00","29.22","-35.16",,,"1","4","2","5",,,,"11",,,,,,,,,"10248",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","95","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-29T09:00:00","27.08","-35.68",,,"1","4","2","5",,,,"11",,,,,,,,,"10226",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4700539","2017-09-29T09:04:00","26.63","-31.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"246","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T09:18:00","26.52","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-29T09:58:00","23.57","-37.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"246","37","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-29T10:00:00","21.66","-38.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-29T10:00:00","21.53","-35.84",,,"1","4","2","5",,,,"11",,,,,,,,,"10192",,,"8",,,,,"9","269",,,,,,,,,,,,,"246","15","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-29T10:00:00","22.17","-33.19",,,"1","4","2","5",,,,"11",,,,,,,,,"10198",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","23","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-29T10:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11","5","76",,"78",,,,,"10180",,,"8","272",,,,"9","272",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-29T10:00:00","25.84","-35.63",,,"1","4","2","5",,,,"11",,,,,,,,,"10231",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","55","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-29T10:00:00","27.30","-33.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400766","2017-09-29T10:00:00","21.69","-31.20",,,"1","4","2","5",,,,"11",,,,,,,,,"10193",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","11","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4700539","2017-09-29T10:00:00","26.62","-31.77",,,"1","3","2","5",,,,"11",,,,,,,,,,,,"0",,,,,,"258",,,,,,,,,,,,,"246","61","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-29T10:00:00","29.22","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,"10251",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","95","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-29T10:00:00","27.08","-35.68",,,"1","4","2","5",,,,"11",,,,,,,,,"10232",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4700539","2017-09-29T10:04:00","26.62","-31.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"246","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T10:23:00","26.50","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T10:29:00","26.52","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T10:34:00","26.52","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T10:50:00","26.52","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T10:54:00","26.52","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-29T10:55:00","23.58","-37.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"246","37","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-29T11:00:00","21.66","-38.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-29T11:00:00","21.53","-35.84",,,"1","4","2","5",,,,"11",,,,,,,,,"10196",,,"8",,,,,"9","269",,,,,,,,,,,,,"246","15","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-29T11:00:00","22.17","-33.19",,,"1","4","2","5",,,,"11",,,,,,,,,"10201",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","23","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-29T11:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11","5","74",,"79",,,,,"10185",,,"8","272",,,,"9","272",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-29T11:00:00","25.84","-35.64",,,"1","4","2","5",,,,"11",,,,,,,,,"10234",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","55","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-29T11:00:00","27.29","-33.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400766","2017-09-29T11:00:00","21.69","-31.21",,,"1","4","2","5",,,,"11",,,,,,,,,"10199",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","11","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4700539","2017-09-29T11:00:00","26.62","-31.77",,,"1","3","2","5",,,,"11",,,,,,,,,,,,"0",,,,,,"258",,,,,,,,,,,,,"246","61","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-29T11:00:00","29.22","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,"10253",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","95","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-29T11:00:00","27.06","-35.75",,,"1","4","2","5",,,,"11",,,,,,,,,"10237",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4700539","2017-09-29T11:05:00","26.62","-31.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"246","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T11:35:00","26.52","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T11:44:00","26.52","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-29T11:55:00","23.58","-37.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"246","37","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-29T12:00:00","21.66","-38.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-29T12:00:00","21.53","-35.85",,,"1","4","2","5",,,,"11",,,,,,,,,"10199",,,"8",,,,,"9","269",,,,,,,,,,,,,"246","15","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-29T12:00:00","22.17","-33.19",,,"1","4","2","5",,,,"11",,,,,,,,,"10203",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","23","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-29T12:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11","5","74",,"75",,,,,"10188",,,"8","272",,,,"9","272",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-29T12:00:00","25.84","-35.64",,,"1","4","2","5",,,,"11",,,,,,,,,"10237",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","55","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-29T12:00:00","27.29","-33.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400766","2017-09-29T12:00:00","21.69","-31.22",,,"1","4","2","5",,,,"11",,,,,,,,,"10198",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","11","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4700539","2017-09-29T12:00:00","26.61","-31.78",,,"1","3","2","5",,,,"11",,,,,,,,,,,,"0",,,,,,"259",,,,,,,,,,,,,"246","61","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-29T12:00:00","29.22","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,"10255",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","95","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-29T12:00:00","27.06","-35.75",,,"1","4","2","5",,,,"11",,,,,,,,,"10240",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T12:38:00","26.52","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-29T12:56:00","23.59","-37.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"246","37","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-29T13:00:00","21.66","-38.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-29T13:00:00","21.52","-35.86",,,"1","4","2","5",,,,"11",,,,,,,,,"10197",,,"8",,,,,"9","269",,,,,,,,,,,,,"246","15","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-29T13:00:00","22.18","-33.19",,,"1","4","2","5",,,,"11",,,,,,,,,"10201",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","23","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-29T13:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11","5","77",,"76",,,,,"10187",,,"8","273",,,,"9","273",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-29T13:00:00","25.84","-35.64",,,"1","4","2","5",,,,"11",,,,,,,,,"10236",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","55","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-29T13:00:00","27.28","-33.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400766","2017-09-29T13:00:00","21.69","-31.22",,,"1","4","2","5",,,,"11",,,,,,,,,"10196",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","11","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4700539","2017-09-29T13:00:00","26.61","-31.79",,,"1","3","2","5",,,,"11",,,,,,,,,,,,"0",,,,,,"258",,,,,,,,,,,,,"246","61","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-29T13:00:00","29.22","-35.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10257",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","95","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-29T13:00:00","27.08","-35.68",,,"1","4","2","5",,,,"11",,,,,,,,,"10239",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"VQIB9","2017-09-29T13:00:00","24.80","-39.20",,,"1","6","2","5","5","3",,"1",,"80","4","77","1","98","3","1","10223","0","2","8","264",,"231","215","1","265","6","6","2","5","0","0",,"4","3","35","10","5","246","49","798","172","5","1","2","2","111111","11111111111111",,"5",,"1",,,,,,,,
"1300603","2017-09-29T13:20:00","26.52","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-29T13:23:00","26.52","-33.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"246","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-29T13:55:00","23.60","-37.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"246","37","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-29T14:00:00","21.66","-38.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-29T14:00:00","21.53","-35.87",,,"1","4","2","5",,,,"11",,,,,,,,,"10193",,,"8",,,,,"9","270",,,,,,,,,,,,,"246","15","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-29T14:00:00","22.17","-33.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10198",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","23","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-29T14:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11",,"80",,"74",,,,,"10183",,,"8","273",,,,"9","273",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-29T14:00:00","25.84","-35.65",,,"1","4","2","5",,,,"11",,,,,,,,,"10233",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","55","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-29T14:00:00","27.28","-33.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
