"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","ICE_OF_LAND_ORIGIN","IND_FOR_PRECIP"
"4100047","2017-09-29T23:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","20",,,,,"10167",,,,"267",,,,"267","1","274",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-29T23:50:00","29.95","-72.13",,,"1","4","2","5",,,,"11",,,,,,,,,"10170",,,"8",,,,,,"9","263",,,,,,,,,,,,,"242","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-29T23:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10148",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100047","2017-09-29T23:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","30",,,,,"10167",,,,"267",,,,"267","1","274",,,,,,,,"11","4","1","11","3","242","71","793","103","6","1","2","1","111113","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-29T23:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10149",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-30T00:00:00","24.26","-71.93",,,"1","4","2","5",,,,"11",,,,,,,,,"10164",,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3FUU","2017-09-30T00:00:00","29.10","-79.20",,,"1","5","2","5","2","3",,"1",,"30","3","134","1","97",,,"10153","4","0","8","280",,"260",,"252",,,"7","5","2","A","6","3",,"5","2",,,,"242","99","798","172","5","0",,"1","F11111","111AA1111A11A1",,"5",,,,,,,,,
"4100047","2017-09-30T00:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","30",,,,,"10168","1","9",,"266",,,,"266","1","274",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-30T00:00:00","27.26","-76.79",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100540","2017-09-30T00:00:00","29.42","-77.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"242","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-30T00:00:00","24.73","-74.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","44","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-30T00:00:00","29.20","-75.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,,"242","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-30T00:00:00","29.89","-71.90",,,"1","4","2","5",,,,"11",,,,,,,,,"10129",,,"8",,,,,,"9","266",,,,,,,,,,,,,"242","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-30T00:00:00","26.47","-75.62",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-30T00:00:00","27.75","-75.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"242","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-30T00:00:00","27.88","-78.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-30T00:00:00","28.22","-76.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,,"242","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-30T00:00:00","28.55","-73.83",,,"1","4","2","5",,,,"11",,,,,,,,,"10154",,,"8",,,,,,"9","275",,,,,,,,,,,,,"242","83","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"9HYN7","2017-09-30T00:00:00","27.00","-79.30",,,"1","5","2","5","9",,,"1",,"200","4","67","1","95","12","2","10139",,,"8","280",,,,"280",,,"7",,,"A",,,,,,,,,"242","79","798","172","5","0",,"1","F11113","1111111A1A1AAA",,"5",,"2",,,,,,,
"C6FM9","2017-09-30T00:00:00","26.20","-78.70",,,"1","6","2","5","2","3",,"1",,"270","4","87","1","98","3","2","10193","1","30","8","270",,"240",,"226","1","260","5","3","4","6","0","0",,,,"38",,,"242","68","798","172","5","0",,"1","113111","11111111111A71",,"5",,"1","38",,,,,,
"HPYE","2017-09-30T00:00:00","25.20","-77.40",,,"1","6","2","5","8","2",,"1",,"130","4","41","1","98","3",,"10140","4","0","8","280",,"250",,"237","1","280","4",,"6","A","A","A",,,,,,,"242","57","798","172","5","1","2","1","111111","1111A111111AA1",,"5",,,,,,,,,
"J8NX","2017-09-30T00:00:00","22.70","-73.70",,,"1","6","2","5","3","2",,"1",,"140","3","31","1","92",,,"10140","4","0","8","260",,"250",,"246","1","270","2","2","7","2","1","7",,"9","6","14","9","4","242","23","798","172","5","1","2","1","111111","111AA111111111",,"5",,,,,,,,,
"J8PE3","2017-09-30T00:00:00","24.80","-75.20",,,"1","6","2","5","3","4",,"1",,"100","4","129","1","97",,"1","10146","0","5","8","302",,"283",,"276","3","300","4","4","4","5","2","2",,"6","4",,,,"242","45","798","172","5","1","2","1","112111","111A11111111A1",,"5",,"0",,,,,,,
"KPDL","2017-09-30T00:00:00","23.00","-71.50",,,"1","6","2","5","3","5",,"1",,"110","4","67",,,,,"10156","2","14","8","267",,"233",,"217","1","278","3","3","2","3","2","5",,,,,,,"242","31","798","172","5","0",,"1","111111","11AAA111111AA1",,"5",,,,,,,,,
"PCIH","2017-09-30T00:00:00","26.10","-70.30",,,"1","4","0","0","6","4","1","1","0","180","3","41",,"97","3","2","10168",,"10","0","260","0","250",,"246",,,"6","6","7","7","7","4",,"3","1",,,,"242","60","992","114","5","1","2","1","F11111","111111111A11A7",,,"1","2",,,,,,,"4"
"SPGF1","2017-09-30T00:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","130","4","26",,,,,"10139","2","9",,"266",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100047","2017-09-30T00:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","30",,,,,"10168",,,,"266",,,,"266","1","274",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T00:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10169",,,,"266",,,,"266","1","274",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T00:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10170",,,,"265",,,,"265","1","274",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T00:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10171",,,,"266",,,,"266","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-30T00:50:00","29.96","-72.13",,,"1","4","2","5",,,,"11",,,,,,,,,"10175",,,"8",,,,,,"9","262",,,,,,,,,,,,,"242","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-30T00:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10154",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100047","2017-09-30T00:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10171",,,,"267",,,,"267","1","275",,,,,,,,"11","4","0","11","4","242","71","793","103","6","1","2","1","111113","11AAA11A11A17A",,,"6",,,,,,,,"4"
"4100599","2017-09-30T00:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10151",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-30T01:00:00","24.27","-71.93",,,"1","4","2","5",,,,"11",,,,,,,,,"10168",,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100047","2017-09-30T01:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10172","3","9",,"266",,,,"266","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-30T01:00:00","27.27","-76.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100540","2017-09-30T01:00:00","29.41","-77.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"242","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-30T01:00:00","24.74","-74.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","44","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-30T01:00:00","29.19","-75.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,,"242","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-30T01:00:00","29.90","-71.90",,,"1","4","2","5",,,,"11",,,,,,,,,"10140",,,"8",,,,,,"9","265",,,,,,,,,,,,,"242","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-30T01:00:00","26.47","-75.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-30T01:00:00","27.74","-75.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,,"242","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-30T01:00:00","27.88","-78.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-30T01:00:00","28.21","-76.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-30T01:00:00","28.56","-73.82",,,"1","4","2","5",,,,"11",,,,,,,,,"10158",,,"8",,,,,,"9","274",,,,,,,,,,,,,"242","83","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"SPGF1","2017-09-30T01:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","140","4","26",,,,,"10144","1","13",,"268",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100047","2017-09-30T01:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","170","1","40",,,,,"10173",,,,"267",,,,"267","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T01:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10173",,,,"267",,,,"267","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T01:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10174",,,,"267",,,,"267","1","274",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T01:40:00","27.50","-71.50",,,"1","4","2","5",,,,"11",,"150","1","40",,,,,"10174",,,"8","266",,,,"266",,,,,,,,,,,,,,,"242","71","798","172","6","1","2","1","F11113","11AAA11A1AAAAA",,,,,,,,,,,
"1300871","2017-09-30T01:50:00","29.96","-72.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10176",,,"8",,,,,,"9","260",,,,,,,,,,,,,"242","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-30T01:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10156",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100047","2017-09-30T01:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10174",,,,"266",,,,"266","1","275",,,,,,,,"3","1","1","10","3","242","71","793","103","6","1","2","1","111113","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-30T01:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10153",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-30T02:00:00","24.28","-71.94",,,"1","4","2","5",,,,"11",,,,,,,,,"10169",,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100047","2017-09-30T02:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10174","2","8",,"265",,,,"265","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-30T02:00:00","27.28","-76.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100540","2017-09-30T02:00:00","29.41","-77.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"242","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-30T02:00:00","24.74","-74.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","44","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-30T02:00:00","29.19","-75.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,,"242","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-30T02:00:00","29.91","-71.91",,,"1","4","2","5",,,,"11",,,,,,,,,"10121",,,"8",,,,,,"9","264",,,,,,,,,,,,,"242","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-30T02:00:00","26.48","-75.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-30T02:00:00","27.74","-75.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"242","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-30T02:00:00","27.89","-78.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-30T02:00:00","28.19","-76.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,,"242","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-30T02:00:00","28.58","-73.81",,,"1","4","2","5",,,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","274",,,,,,,,,,,,,"242","83","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"J8NY","2017-09-30T02:00:00","22.00","-70.80",,,"1","4","0","0","7","3",,"1","0","90","3","77",,,"3","1","10167","1","22","0",,"0",,,,"1","300","6","5","8","6","7","3",,"0","2",,,,"242","20","992","114","5","1","2","1","1F111F","11A111A1A111A1",,,"1","1",,,,,,,"4"
"SPGF1","2017-09-30T02:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","130","4","26",,,,,"10147","3","10",,"266",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100047","2017-09-30T02:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10175",,,,"266",,,,"266","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T02:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10174",,,,"265",,,,"265","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T02:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10174",,,,"264",,,,"264","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T02:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10175",,,,"265",,,,"265","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-30T02:50:00","29.97","-72.16",,,"1","4","2","5",,,,"11",,,,,,,,,"10176",,,"8",,,,,,"9","257",,,,,,,,,,,,,"242","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-30T02:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10153",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100047","2017-09-30T02:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10175",,,,"265",,,,"265","1","275",,,,,,,,"3","1","1","10","4","242","71","793","103","6","1","2","1","111113","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-30T02:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10155",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-30T03:00:00","24.30","-71.94",,,"1","4","2","5",,,,"11",,,,,,,,,"10168",,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3FPQ9","2017-09-30T03:00:00","24.60","-79.90",,,"1","4","0","0","1","4",,"1","0","140","3","46",,"97","92","2","10140","4",,"3","280","1","240",,"220","3","290",,,"A","5","4","A",,"5","1","14","6","1","242","49","992","114","5","1","2","1","111111","11111111118117",,,"1","2","14","5","1",,,,"4"
"4100047","2017-09-30T03:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","30",,,,,"10175","1","7",,"265",,,,"265","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-30T03:00:00","27.29","-76.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100540","2017-09-30T03:00:00","29.41","-77.78",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,,"242","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-30T03:00:00","24.75","-74.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","44","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-30T03:00:00","29.18","-75.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,,"242","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-30T03:00:00","29.92","-71.91",,,"1","4","2","5",,,,"11",,,,,,,,,"10115",,,"8",,,,,,"9","263",,,,,,,,,,,,,"242","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-30T03:00:00","26.48","-75.59",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"242","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-30T03:00:00","27.73","-75.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","285",,,,,,,,,,,,,"242","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-30T03:00:00","27.90","-78.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-30T03:00:00","28.18","-76.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,,"242","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-30T03:00:00","28.59","-73.81",,,"1","4","2","5",,,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","273",,,,,,,,,,,,,"242","83","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"J8NY","2017-09-30T03:00:00","22.20","-71.10",,,"1","4","0","0","7","3",,"1","0","90","3","77",,,"3","1","10165","1","22","0",,"0",,,,"1","300","6","5","8","6","9","3",,"0","1",,,,"242","21","992","114","5","1","2","1","1F111F","11A111A1A111A1",,,"1","1",,,,,,,"4"
"J8PE3","2017-09-30T03:00:00","24.20","-74.20",,,"1","6","2","5","3","4",,"1",,"220","4","129","1","97",,"2","10156","4","0","8","292",,"273",,"266","3","290","7","7","5","5","8","8",,"6","4","20","7","6","242","44","798","172","5","1","2","1","113111","111A1111111111",,"5",,"2",,,,,,,
"SPGF1","2017-09-30T03:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","130","4","36",,,,,"10147","1","8",,"270",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"WHED","2017-09-30T03:00:00","28.80","-79.60",,,"1","5","2","5","8","4",,"1",,"120","4","62","1","97","81","9","10184","2","24","8","256",,"244",,"239",,,"8","9","7","3","A","A",,"2","2","2","8","5","242","89","798","172","5","1","2","1","F11111","111111111A3111",,"5",,"8",,,,,,,
"4100047","2017-09-30T03:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10175",,,,"265",,,,"265","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T03:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","30",,,,,"10173",,,,"265",,,,"265","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T03:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","30",,,,,"10172",,,,"265",,,,"265","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-30T03:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10173",,,,"265",,,,"265","1","275",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111113","11AAA11A11AAAA",,,"6",,,,,,,,"4"
